,gene_pair,gene_1,gene_2,study_origin,cell_line_origin,GEMINI_SCORE_SL_score_SensitiveLethality,GEMINI_SCORE_SL_score_SensitiveRecovery,GEMINI_SCORE_SL_score_Strong,HORLBECK_SCORE_SL_score,HORLBECK_SCORE_standard_error,MAGECK_SCORE_SL_score,MAGECK_SCORE_Z_SL_score,MAGECK_SCORE_standard_error,MEDIAN_B_SCORE_SL_score,MEDIAN_B_SCORE_Z_SL_score,MEDIAN_B_SCORE_standard_error,MEDIAN_NB_SCORE_SL_score,MEDIAN_NB_SCORE_Z_SL_score,MEDIAN_NB_SCORE_standard_error,SGRA_DERIVED_B_SCORE_SL_score,SGRA_DERIVED_NB_SCORE_SL_score
362,CTNNB1|UPF3A,CTNNB1,UPF3A,36060092,22RV1,-0.207520049267589,,-0.207520049267589,0.7877582815935988,0.15707713689266306,,,,0.04649864005778337,0.9398483775994565,0.0494746186364117,0.0864172372803047,1.7466984013638147,0.0494746186364117,0.4122498931627426,1.1201172390246137
363,CTNNB1|WNT5A,CTNNB1,WNT5A,36060092,22RV1,-0.114596348900832,,-0.114596348900832,-0.18917945495780444,0.17052787866010125,,,,-0.07427176273450975,-1.8741185609081419,0.039630236999797855,-0.034353165511988415,-0.8668422929735101,0.039630236999797855,-1.2362462398057839,-0.6022176918557164
364,DHFR|ETF1,DHFR,ETF1,36060092,22RV1,,-0.133773780408478,-0.16049826958715,0.4779941060943848,0.45152961893866606,,,,0.1823690738250745,0.8332827754752056,0.21885616646890707,0.22228767104759584,1.0156792684165756,0.21885616646890707,-0.4967228282165011,-0.27646266445081824
365,DHFR|EZH2,DHFR,EZH2,36060092,22RV1,-0.0423654543409192,,-0.0423654543409192,-0.11723318607027507,0.17396141804449503,,,,-0.017806023352273215,-0.16848370409346258,0.10568394995871956,0.02211257387024812,0.2092330375509749,0.10568394995871956,-0.38949130028473594,0.13398763657447216
366,DHFR|GART,DHFR,GART,36060092,22RV1,0.0523077330164611,,0.0523077330164611,-0.2309501379642839,0.17534533022093313,,,,0.06792217401581002,0.650452273986407,0.10442299417225105,0.10784077123833136,1.0327301193877136,0.10442299417225105,-0.17451100609356207,0.6739460540035196
367,DHFR|GRB2,DHFR,GRB2,36060092,22RV1,-0.0135322448725308,,-0.0135322448725308,0.09543735780230189,0.20440873783230196,,,,0.09397255148338379,0.9323076488428123,0.10079564572920031,0.13389114870590513,1.3283425860043585,0.10079564572920031,0.17910554301025455,0.8923622112710387
368,DHFR|HDAC1,DHFR,HDAC1,36060092,22RV1,-0.0413999491973617,,-0.0413999491973617,-0.42477212708994394,0.15430401873665847,,,,0.07214497225309602,0.8056451738605704,0.08954931351153583,0.11206356947561735,1.2514174043465025,0.08954931351153583,-0.7359247120657436,-0.39068575952035667
369,DHFR|HPRT1,DHFR,HPRT1,36060092,22RV1,0.0114300327596771,,0.0114300327596771,-0.21981350982483036,0.09448922625673196,,,,-0.0377382614940136,-0.3828346256080048,0.09857588360530084,0.002180335728507732,0.022118348309590866,0.09857588360530084,-0.07673470582971337,0.9045008021480909
370,DHFR|HSP90AA1,DHFR,HSP90AA1,36060092,22RV1,0.0746328471833955,,0.0746328471833955,-0.20943011676640919,0.1707605723671129,,,,0.031541307088136517,0.2899035923053547,0.1087992971639832,0.07145990431065785,0.6568048339774925,0.1087992971639832,0.443458176180714,0.8162317618767675
371,DHFR|HSP90B1,DHFR,HSP90B1,36060092,22RV1,0.0582614874984046,,0.0582614874984046,0.1459022571901412,0.10202860722741097,,,,0.3224671825696621,3.368590484986471,0.09572762970354266,0.36238577979218345,3.78559231973517,0.09572762970354266,0.7549753559726641,1.345952822308353
372,DHFR|IGF1R,DHFR,IGF1R,36060092,22RV1,0.149740447086384,,0.149740447086384,-0.0027365269726881275,0.19552499505737275,,,,0.18617360521363002,1.9890669686639215,0.09359846005521116,0.22609220243615136,2.4155547249686133,0.09359846005521116,0.307351384611017,0.6610256031290657
373,DHFR|IGFBP5,DHFR,IGFBP5,36060092,22RV1,-0.0440399402473881,,-0.0440399402473881,-0.1346633723855502,0.12189449800478423,,,,-0.07617053416369934,-0.7692194469718093,0.09902315192830906,-0.03625193694117801,-0.36609556689756495,0.09902315192830906,-1.7081703799935404,-0.921065285273381
374,DHFR|INSR,DHFR,INSR,36060092,22RV1,-0.0256851129815737,,-0.0256851129815737,-0.06066801833095148,0.1535376765250039,,,,0.08303323485944514,0.9002651635074143,0.09223197589469018,0.12295183208196647,1.333071647758604,0.09223197589469018,-0.6371639072815035,-0.018705486628354973
375,DHFR|IRS1,DHFR,IRS1,36060092,22RV1,-0.080779765376442,,-0.080779765376442,-0.19205796326407976,0.1482840275956244,,,,-0.07117048365562972,-0.7898493613667973,0.09010640146935428,-0.03125188643310839,-0.3468331430784897,0.09010640146935428,-1.8821218765714232,-1.1752308300403214
376,DHFR|JUN,DHFR,JUN,36060092,22RV1,-0.0817554319759889,,-0.0817554319759889,0.12023008528022841,0.1460651164127459,,,,-0.022428918549355803,-0.2220649109102055,0.10100163261914528,0.017489678673165532,0.17316233628732738,0.10100163261914528,-0.3946627823955418,-0.0024632501379995286
377,DHFR|LIMK1,DHFR,LIMK1,36060092,22RV1,-0.0120169349434184,,-0.0120169349434184,-0.4441028487029837,0.13613018265996643,,,,0.10217978706864717,1.080601808921043,0.09455822322810233,0.1420983842911685,1.5027607270959955,0.09455822322810233,-0.740773850107518,0.1372585066754527
378,DHFR|MAP2K1,DHFR,MAP2K1,36060092,22RV1,0.0577452478018098,,0.0577452478018098,-0.06804752243733171,0.1948431754267849,,,,0.07650816939266214,0.6865567953518211,0.11143749491759976,0.11642676661518347,1.0447719297824574,0.11143749491759976,-0.10203758138885183,0.41917794046926626
379,DHFR|MAP3K1,DHFR,MAP3K1,36060092,22RV1,0.0036237372364367,,0.0036237372364367,0.0679098308971593,0.158848871161719,,,,0.1675544171317247,1.7977075221327161,0.09320449242652441,0.20747301435424603,2.2259980066712184,0.09320449242652441,0.5109457697962352,1.097769136226702
380,DHFR|MAPK1,DHFR,MAPK1,36060092,22RV1,-0.0817237630446881,,-0.0817237630446881,0.2608051827756004,0.19417777493239013,,,,0.07385063564785765,0.6801514690189814,0.10857968998343318,0.11376923287037899,1.0477947845286502,0.10857968998343318,-0.12783414874193624,0.4772788713857283
381,DHFR|MAPK13,DHFR,MAPK13,36060092,22RV1,-0.0721302055369611,,-0.0721302055369611,-0.02380759918120383,0.17550896559464152,,,,0.18157864119723843,1.8687606779211352,0.09716527286909306,0.22149723841975977,2.2795926145154173,0.09716527286909306,0.07555724643100967,0.7182208166628726
382,DHFR|MAPK3,DHFR,MAPK3,36060092,22RV1,-0.0561845392926178,,-0.0561845392926178,0.7355719249375449,0.17907093931718338,,,,0.052705807594868315,0.5406959537490472,0.09747771779947631,0.09262440481738965,0.9502110524164042,0.09747771779947631,0.6649446438359958,1.2324162505489746
383,DHFR|MAPK8,DHFR,MAPK8,36060092,22RV1,-0.117674047269483,,-0.117674047269483,0.08442451386326134,0.1852726426571829,,,,0.06504594575754741,0.6764603836433661,0.09615632686014028,0.10496454298006874,1.0916030843476379,0.09615632686014028,-0.6291745319655282,0.07892067034692943
384,DHFR|MTOR,DHFR,MTOR,36060092,22RV1,,-0.168308150125103,-0.0313702585647082,-0.0550855730426186,0.12667526048249605,,,,0.24872026360694655,2.544359201047389,0.09775359686028627,0.2886388608294679,2.952718570980086,0.09775359686028627,1.1194353762396851,1.7426729457085364
385,DHFR|MYC,DHFR,MYC,36060092,22RV1,0.0854832162487901,,0.0316418361779105,0.07921112486050014,0.09852905037348812,,,,0.22959062384744744,2.2939146586391304,0.10008682013639189,0.2695092210699688,2.6927543576936395,0.10008682013639189,0.41469227349052923,1.1599024992379572
386,DHFR|NRAS,DHFR,NRAS,36060092,22RV1,0.0132559579925186,,0.0132559579925186,-0.20821451705981958,0.16396109065133643,,,,0.20623821856004643,2.2077900740576113,0.0934138716282066,0.24615681578256776,2.635120582115344,0.0934138716282066,-0.37859647615167735,0.2870166976657162
387,DHFR|NXF2,DHFR,NXF2,36060092,22RV1,-0.107230207280242,,-0.107230207280242,0.16268425239027742,0.17731070179471906,,,,-0.07414366464234767,-0.7290360381036728,0.1017009595783577,-0.03422506741982634,-0.33652649455541167,0.1017009595783577,-0.3257268807084817,0.17617448798784446
388,DHFR|NXF2B,DHFR,NXF2B,36060092,22RV1,-0.0731389597603629,,-0.0731389597603629,0.23340820086473535,0.1295576951042986,,,,-0.04408667954920631,-0.4573296425975017,0.096400223040008,-0.004168082326684974,-0.04323726849630978,0.096400223040008,0.7124223180198272,1.399393518443077
389,DHFR|PARP1,DHFR,PARP1,36060092,22RV1,0.118237650655397,,0.118237650655397,-0.14983110887638884,0.1947182635300371,,,,0.057749069467902814,0.5620438970161797,0.10274832584160302,0.09766766669042415,0.9505523899337179,0.10274832584160302,0.3130238349654713,1.00319245410238
390,DHFR|PIK3CA,DHFR,PIK3CA,36060092,22RV1,0.104246424614768,,0.104246424614768,-0.19639276240105347,0.13264825233851948,,,,0.06925066792201218,0.6611435630518692,0.10474376790775652,0.10916926514453351,1.0422506973462549,0.10474376790775652,0.48009939794653445,1.245049665234294
391,DHFR|PLD1,DHFR,PLD1,36060092,22RV1,-0.0416607786788323,,-0.0416607786788322,-0.23600290151244055,0.16691363469315934,,,,-0.020243737798513184,-0.21685310296610633,0.09335230864405586,0.01967485942400815,0.21075921645416032,0.09335230864405586,-2.0377232456311414,-1.1466633408864684
392,DHFR|PLK1,DHFR,PLK1,36060092,22RV1,,-0.143294484298391,-0.130498375824227,0.2826992683918248,0.14934186671787478,,,,0.25158788677372756,2.1572632128220217,0.11662363928443073,0.2915064839962489,2.4995488546305813,0.11662363928443073,1.3873730107415878,1.9879693646367045
393,DHFR|POLD1,DHFR,POLD1,36060092,22RV1,-0.0442555485232701,,-0.0442555485232701,0.3865866486756669,0.15017246013684327,,,,0.09056673479622024,0.6959325348873014,0.1301372335048059,0.13048533201874157,1.002674857183919,0.1301372335048059,0.16111522273981252,0.6552564325576417
394,DHFR|PSMB2,DHFR,PSMB2,36060092,22RV1,,-0.16269877685402,-0.0449487649458025,-0.27912002886032394,0.20272639802356404,,,,0.16111830271801564,1.320021074795663,0.1220573715029182,0.20103689994053697,1.6470688944479728,0.1220573715029182,0.6939611753169432,0.9243380391281882
395,DHFR|PSMB5,DHFR,PSMB5,36060092,22RV1,,-0.147311063428403,0.013093017355522,0.029354778485614665,0.16440550823523783,,,,0.2251251016852942,1.631693458036744,0.13797021773695475,0.26504369890781554,1.9210210961117058,0.13797021773695475,0.6715301925509288,1.0292547214953518
396,DHFR|RHEB,DHFR,RHEB,36060092,22RV1,-0.079179433292841,,-0.079179433292841,0.38626807525979073,0.12128885122563174,,,,0.09642907328713157,0.9017974110416866,0.10692986263482855,0.1363476705096529,1.2751131176076398,0.10692986263482855,1.164997185880744,1.5775854799706746
397,DHFR|TGFBR2,DHFR,TGFBR2,36060092,22RV1,-0.0712369896886076,,-0.0712369896886076,0.11844400162292884,0.18872825949541155,,,,0.08661278610570378,0.8183169563930899,0.10584259000017363,0.1265313833282251,1.1954675648811839,0.10584259000017363,0.4379315740820571,1.5829495107363254
398,DHFR|TOP2A,DHFR,TOP2A,36060092,22RV1,0.107480781007653,,0.107480781007653,0.09858996208022006,0.1593350130931392,,,,0.29994208247826837,2.740699693288961,0.10943996644824831,0.3398606797007897,3.1054530692085156,0.10943996644824831,0.7965051514838772,1.2847949716673397
399,DHFR|TRIB2,DHFR,TRIB2,36060092,22RV1,-0.0925648702280194,,-0.0925648702280194,0.30903516261003333,0.1597244111046809,,,,-0.019013814708400467,-0.1975843503429979,0.09623138004297054,0.020904782514120868,0.21723457051936887,0.09623138004297054,0.6182133001646485,1.3970720375326564
400,DHFR|TRIM25,DHFR,TRIM25,36060092,22RV1,-0.0607154011819918,,-0.0607154011819918,0.01000364435767381,0.09449693603508096,,,,-0.018449266487293947,-0.20613659669524215,0.08950019930022342,0.021469330735227388,0.2398802561680306,0.08950019930022342,-0.3549065447108445,0.788670429962458
401,DHFR|ULK1,DHFR,ULK1,36060092,22RV1,0.0405661081120016,,0.0405661081120016,-0.0684547737993207,0.17628463315073434,,,,0.082799850550753,0.7470463109796096,0.1108363020254751,0.12271844777327434,1.107204458563298,0.1108363020254751,-0.8825848023357992,-0.23618204179636407
402,DHFR|UPF2,DHFR,UPF2,36060092,22RV1,0.0305559215621858,,0.0305559215621858,-0.43184195683074983,0.23016094034506893,,,,0.12619766864863902,1.1171767324384954,0.11296123968960896,0.16611626587116035,1.4705598692755937,0.11296123968960896,0.37900879343589117,0.8516371258592658
403,DHFR|UPF3A,DHFR,UPF3A,36060092,22RV1,0.0206455218332349,,0.0206455218332349,-0.12029631455438791,0.13616724180348344,,,,0.15123312458730176,1.482563542403544,0.10200785346584296,0.1911517218098231,1.8738922084448106,0.10200785346584296,0.7698944651589572,1.6778895527079685
